id,age,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,greater_than_50k,age_standarized
29080,45.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,45.0, United-States,0,0.5418280243508066
29081,37.0, Some-college,10.0, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,40.0, United-States,0,-0.1257006261913209
29082,29.0, Assoc-acdm,12.0, Never-married, Tech-support, Own-child, White, Male,40.0, United-States,0,-0.7932292767334485
29084,46.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.6252691056685725
29085,20.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,40.0, United-States,0,-1.544199008593342
29086,39.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,40.0, United-States,0,0.0411815364442109
29087,48.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,40.0, United-States,1,0.7921512683041044
29088,38.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,48.0, United-States,0,-0.0422595448735549
29089,36.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0,-0.2091417075090868
29091,29.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,35.0, United-States,0,-0.7932292767334485
29093,34.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,-0.3760238701446187
29094,36.0, HS-grad,9.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,0,-0.2091417075090868
29095,41.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,0.2080636990797428
29096,34.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,38.0, United-States,0,-0.3760238701446187
29098,37.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,50.0,new_missing,1,-0.1257006261913209
29099,22.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,-1.37731684595781
29100,43.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.3749458617152747
29102,36.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0,-0.2091417075090868
29104,25.0, Assoc-voc,11.0, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,40.0,new_missing,0,-1.1269936020045122
29105,33.0, Some-college,10.0, Separated, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,-0.4594649514623847
29106,27.0, Some-college,10.0, Never-married, Machine-op-inspct, Other-relative, White, Female,40.0, United-States,0,-0.9601114393689804
29108,24.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Own-child, White, Female,40.0, United-States,0,-1.210434683322278
29109,47.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,0.7087101869863385
29110,48.0, 10th,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.7921512683041044
29111,28.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,0,-0.8766703580512144
29112,33.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,-0.4594649514623847
29113,44.0, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,1,0.4583869430330407
29116,22.0, Assoc-voc,11.0, Never-married, Exec-managerial, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
29118,31.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Male,45.0, United-States,0,-0.6263471140979165
29120,38.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,-0.0422595448735549
29121,51.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,40.0, United-States,1,1.0424745122574022
29122,36.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,-0.2091417075090868
29129,41.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,0,0.2080636990797428
29131,58.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,1.6265620814817638
29133,30.0, 11th,7.0, Married-spouse-absent, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,40.0, Mexico,0,-0.7097881954156825
29134,47.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.7087101869863385
29136,50.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40.0, United-States,0,0.9590334309396364
29138,31.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,-0.6263471140979165
29141,53.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40.0, United-States,0,1.209356674892934
29142,33.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.4594649514623847
29143,43.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,0.3749458617152747
29144,56.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,50.0, United-States,1,1.459679918846232
29145,38.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,50.0, United-States,1,-0.0422595448735549
29147,50.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.9590334309396364
29149,27.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.9601114393689804
29151,24.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,40.0, United-States,0,-1.210434683322278
29153,25.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Male,35.0, United-States,0,-1.1269936020045122
29154,34.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,50.0, United-States,1,-0.3760238701446187
29155,30.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,35.0, United-States,0,-0.7097881954156825
29156,37.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-0.1257006261913209
29157,38.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48.0, United-States,1,-0.0422595448735549
29161,47.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,50.0, United-States,0,0.7087101869863385
29162,23.0, 10th,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0,-1.293875764640044
29164,42.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, Black, Male,40.0, United-States,0,0.2915047803975087
29166,54.0, HS-grad,9.0, Separated, Sales, Unmarried, White, Female,35.0, United-States,0,1.2927977562107
29167,20.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Female,40.0, United-States,0,-1.544199008593342
29168,39.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,0.0411815364442109
29169,41.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,38.0, United-States,1,0.2080636990797428
29170,35.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,40.0, United-States,0,-0.2925827888268528
29171,45.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,35.0, United-States,1,0.5418280243508066
29172,27.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,40.0, United-States,0,-0.9601114393689804
29174,41.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,50.0, United-States,0,0.2080636990797428
29175,22.0, Some-college,10.0, Never-married, Tech-support, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
29176,55.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,40.0, United-States,1,1.376238837528466
29178,25.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-1.1269936020045122
29179,20.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,35.0, United-States,0,-1.544199008593342
29180,20.0, Some-college,10.0, Never-married, Machine-op-inspct, Other-relative, Black, Female,35.0, United-States,0,-1.544199008593342
29184,29.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Other, Male,40.0, Ecuador,0,-0.7932292767334485
29185,48.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Female,38.0, United-States,1,0.7921512683041044
29186,25.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, Black, Female,40.0, United-States,0,-1.1269936020045122
29190,26.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,-1.0435525206867462
29191,28.0, HS-grad,9.0, Married-civ-spouse, Other-service, Own-child, White, Female,35.0, United-States,0,-0.8766703580512144
29192,52.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,1.125915593575168
29193,41.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0,0.2080636990797428
29194,39.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,50.0, United-States,0,0.0411815364442109
29197,27.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.9601114393689804
29198,59.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,0,1.7100031627995298
29199,19.0, Some-college,10.0, Never-married, Sales, Other-relative, White, Male,40.0, United-States,0,-1.627640089911108
29200,32.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,50.0, United-States,0,-0.5429060327801506
29201,39.0, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, White, Male,40.0, United-States,0,0.0411815364442109
29202,33.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
29203,38.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0,-0.0422595448735549
29204,27.0, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Male,45.0, United-States,0,-0.9601114393689804
29205,23.0, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Female,45.0, United-States,0,-1.293875764640044
29206,59.0, Assoc-voc,11.0, Divorced,new_missing, Not-in-family, White, Male,48.0, United-States,0,1.7100031627995298
29210,24.0, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Female,37.0, United-States,0,-1.210434683322278
29211,53.0, Bachelors,13.0, Divorced, Adm-clerical, Unmarried, White, Female,38.0, Dominican-Republic,0,1.209356674892934
29212,26.0, Some-college,10.0, Never-married, Handlers-cleaners, Other-relative, Black, Male,40.0,new_missing,0,-1.0435525206867462
29213,25.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,1,-1.1269936020045122
29214,59.0, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,1.7100031627995298
29215,39.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,0.0411815364442109
29216,28.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0,-0.8766703580512144
29217,22.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0,-1.37731684595781
29218,20.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, El-Salvador,0,-1.544199008593342
29219,25.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,40.0, United-States,0,-1.1269936020045122
29220,27.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,50.0, United-States,0,-0.9601114393689804
29221,20.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Male,40.0, United-States,0,-1.544199008593342
29224,39.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,0.0411815364442109
29225,27.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,45.0, United-States,0,-0.9601114393689804
29228,50.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,48.0, United-States,1,0.9590334309396364
29229,23.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,35.0, United-States,0,-1.293875764640044
29231,30.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,-0.7097881954156825
29232,24.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,50.0, United-States,0,-1.210434683322278
29238,41.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0,0.2080636990797428
29240,31.0, HS-grad,9.0, Divorced, Machine-op-inspct, Other-relative, White, Male,40.0, United-States,0,-0.6263471140979165
29241,33.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.4594649514623847
29242,49.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,0.8755923496218704
29243,30.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.7097881954156825
29244,38.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-0.0422595448735549
29245,58.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,48.0, United-States,0,1.6265620814817638
29246,58.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,50.0, United-States,0,1.6265620814817638
29247,61.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,1.8768853254350617
29248,58.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1,1.6265620814817638
29249,32.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,45.0, United-States,1,-0.5429060327801506
29250,33.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,50.0, United-States,0,-0.4594649514623847
29251,28.0, Bachelors,13.0, Separated, Exec-managerial, Not-in-family, White, Female,50.0, United-States,1,-0.8766703580512144
29253,35.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,-0.2925827888268528
29255,45.0, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40.0,new_missing,1,0.5418280243508066
29256,50.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Black, Male,40.0, United-States,0,0.9590334309396364
29257,56.0, 12th,8.0, Widowed, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,1.459679918846232
29258,36.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-0.2091417075090868
29261,42.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40.0, United-States,1,0.2915047803975087
29262,60.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,1.7934442441172955
29264,42.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,45.0, United-States,1,0.2915047803975087
29266,52.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,1.125915593575168
29267,42.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,0.2915047803975087
29269,31.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,-0.6263471140979165
29271,35.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50.0, United-States,0,-0.2925827888268528
29274,38.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,-0.0422595448735549
29275,36.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,-0.2091417075090868
29278,64.0, Some-college,10.0, Separated, Other-service, Not-in-family, White, Male,40.0, United-States,0,2.12720856938836
29282,36.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,40.0, United-States,0,-0.2091417075090868
29283,26.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,45.0, United-States,0,-1.0435525206867462
29285,66.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,2.2940907320238915
29288,19.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-1.627640089911108
29289,30.0, Assoc-acdm,12.0, Never-married, Craft-repair, Not-in-family, White, Male,50.0, United-States,1,-0.7097881954156825
29290,22.0, Assoc-voc,11.0, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,40.0, South,0,-1.37731684595781
29291,60.0, Some-college,10.0, Divorced, Craft-repair, Own-child, White, Male,44.0, United-States,1,1.7934442441172955
29293,46.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,37.0, United-States,0,0.6252691056685725
29294,33.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,40.0, United-States,0,-0.4594649514623847
29295,51.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,1.0424745122574022
29300,23.0, Bachelors,13.0, Never-married, Tech-support, Own-child, White, Female,40.0, United-States,0,-1.293875764640044
29301,39.0, Assoc-acdm,12.0, Never-married, Tech-support, Not-in-family, White, Female,40.0, United-States,0,0.0411815364442109
29302,40.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0,0.1246226177619768
29304,24.0, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, White, Male,40.0, United-States,0,-1.210434683322278
29305,32.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0,-0.5429060327801506
29307,39.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Male,40.0, United-States,0,0.0411815364442109
29308,27.0, Masters,14.0, Never-married, Exec-managerial, Own-child, White, Female,40.0, United-States,0,-0.9601114393689804
29309,45.0, Masters,14.0, Never-married, Adm-clerical, Not-in-family, Black, Male,38.0, United-States,0,0.5418280243508066
29310,22.0, HS-grad,9.0, Divorced,new_missing, Other-relative, Black, Female,40.0, United-States,0,-1.37731684595781
29311,31.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,40.0, Vietnam,0,-0.6263471140979165
29312,63.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,2.0437674880705936
29313,45.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.5418280243508066
29314,28.0, Some-college,10.0, Separated, Adm-clerical, Unmarried, White, Female,50.0, United-States,0,-0.8766703580512144
29315,23.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Female,40.0, United-States,0,-1.293875764640044
29316,50.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,44.0, United-States,1,0.9590334309396364
29317,33.0, 12th,8.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
29318,22.0, Some-college,10.0, Never-married,new_missing, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
29319,27.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,46.0, United-States,1,-0.9601114393689804
29320,29.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,-0.7932292767334485
29321,36.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,35.0, United-States,0,-0.2091417075090868
29323,46.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,50.0,new_missing,0,0.6252691056685725
29324,67.0, Masters,14.0, Widowed,new_missing, Not-in-family, White, Female,40.0, United-States,0,2.3775318133416574
29327,38.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,-0.0422595448735549
29328,60.0, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,1.7934442441172955
29329,20.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Female,35.0, United-States,0,-1.544199008593342
29330,37.0, Some-college,10.0, Widowed, Machine-op-inspct, Unmarried, Black, Female,48.0, United-States,0,-0.1257006261913209
29331,37.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,40.0, United-States,0,-0.1257006261913209
29332,58.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,1.6265620814817638
29336,43.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,0.3749458617152747
29338,45.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Other, Male,40.0, Mexico,0,0.5418280243508066
29341,53.0, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Male,46.0, United-States,1,1.209356674892934
29345,32.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,-0.5429060327801506
29346,48.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,40.0, United-States,0,0.7921512683041044
29347,46.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,40.0, United-States,0,0.6252691056685725
29348,28.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50.0, United-States,0,-0.8766703580512144
29349,27.0, HS-grad,9.0, Never-married, Sales, Not-in-family, Black, Male,40.0, United-States,0,-0.9601114393689804
29352,50.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1,0.9590334309396364
29353,43.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,40.0, Greece,0,0.3749458617152747
29355,43.0, HS-grad,9.0, Separated, Exec-managerial, Not-in-family, White, Female,48.0, United-States,0,0.3749458617152747
29357,50.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0,new_missing,1,0.9590334309396364
29358,35.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,1,-0.2925827888268528
29361,46.0, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,45.0, United-States,0,0.6252691056685725
29364,40.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,50.0, United-States,0,0.1246226177619768
29365,25.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Male,40.0, United-States,0,-1.1269936020045122
29367,33.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
29368,49.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.8755923496218704
29369,62.0, 10th,6.0, Divorced, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,1.960326406752828
29370,56.0, Some-college,10.0, Divorced, Protective-serv, Not-in-family, Black, Male,48.0, United-States,0,1.459679918846232
29371,24.0, HS-grad,9.0, Never-married, Transport-moving, Unmarried, White, Female,40.0, Mexico,0,-1.210434683322278
29372,42.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,40.0, United-States,0,0.2915047803975087
29373,41.0, Masters,14.0, Divorced, Exec-managerial, Unmarried, White, Female,40.0, United-States,0,0.2080636990797428
29375,22.0, Some-college,10.0, Never-married,new_missing, Own-child, White, Male,40.0, United-States,0,-1.37731684595781
29376,35.0, Bachelors,13.0, Never-married, Adm-clerical, Other-relative, White, Male,40.0, United-States,0,-0.2925827888268528
29377,42.0, HS-grad,9.0, Married-spouse-absent, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,40.0,new_missing,0,0.2915047803975087
29378,22.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0, Mexico,0,-1.37731684595781
29379,32.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,0,-0.5429060327801506
29380,25.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0,-1.1269936020045122
29382,26.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,38.0, United-States,0,-1.0435525206867462
29384,55.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,1,1.376238837528466
29385,24.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-1.210434683322278
29386,25.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Male,40.0, United-States,0,-1.1269936020045122
29387,22.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-1.37731684595781
29388,31.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,40.0, United-States,0,-0.6263471140979165
29389,30.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.7097881954156825
29391,19.0, Some-college,10.0, Never-married,new_missing, Own-child, White, Female,40.0, United-States,0,-1.627640089911108
29392,56.0, 9th,5.0, Divorced, Craft-repair, Not-in-family, White, Female,40.0, United-States,1,1.459679918846232
29394,29.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,40.0, United-States,0,-0.7932292767334485
29395,53.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,1.209356674892934
29396,22.0, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,40.0, United-States,0,-1.37731684595781
29398,42.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,1,0.2915047803975087
29399,21.0, Some-college,10.0, Never-married, Sales, Other-relative, White, Male,40.0, United-States,0,-1.460757927275576
29403,31.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,40.0, United-States,0,-0.6263471140979165
29405,23.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,-1.293875764640044
29406,24.0, Assoc-acdm,12.0, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,40.0, United-States,1,-1.210434683322278
29407,47.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,40.0, United-States,1,0.7087101869863385
29408,36.0, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,40.0, United-States,0,-0.2091417075090868
29409,39.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.0411815364442109
29410,22.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Female,46.0, United-States,0,-1.37731684595781
29411,27.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,45.0, United-States,1,-0.9601114393689804
29412,36.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.2091417075090868
29414,33.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,-0.4594649514623847
29415,42.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,0.2915047803975087
29419,30.0, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, White, Female,38.0, United-States,0,-0.7097881954156825
29420,35.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, Black, Male,38.0, Jamaica,0,-0.2925827888268528
29422,27.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,37.0, United-States,0,-0.9601114393689804
